rated,turns,winner,white_rating,black_rating,moves,opening_name,opening_eco
True,80,draw,1553,1776,c2c3 b8c6 e2e4 g8f6 d2d4 d7d5 g1f3 c6d4 c3d4 f6e4 b1c3 e7e5 c3e4 f8c5 d4c5 c7c6 d1d5 c8e6 d5e5 d8e7 e5g7 e6a2 g7h8 e7f8 h8h7 a7a5 a1a2 e8e7 a2a3 f8g8 h7g8 a8g8 c1g5 e7f8 f1d3 g8g5 g2g4 g5g4 a3c3 g4g5 h1g1 g5g2 e1f1 g2f2 f1f2 a5a4 f2f1 f8e7 g1g4 e7f8 f3d4 f8e7 d4c6 e7e8 f1g2 b7c6 g4g7 a4a3 b2a3 e8d7 c3c4 d7c7 g7f7 c7c8 g2h1 c8d8 c4c2 d8c8 c2c1 c8b8 c1g1 b8c8 g1e1 c8d8 f7b7 d8c8 e1f1 c8b7 f1c1 b7c8,Generated,A00
True,80,draw,1908,1589,b1c3 b8c6 d2d4 d7d5 e2e4 g8f6 f1e2 d5e4 c3e4 c6d4 d1d4 d8d6 e4d6 e7d6 d4d6 c8g4 d6f6 g7f6 g1f3 g4h5 e2d3 h5g6 c1g5 f8d6 d3g6 f7g6 e1g1 d6h2 f3h2 f6g5 h2g4 e8g8 f1d1 h7h6 d1d5 f8f4 g4e3 f4f2 a1e1 f2g2 e3g2 a7a6 g2e3 h6h5 d5g5 a8f8 e3c4 f8f4 g5h5 g6g5 h5g5 g8h7 g5f5 f4e4 f5f6 e4e1 g1g2 h7g8 f6c6 e1e2 g2h1 b7c6 h1g1 e2e4 g1g2 e4e3 g2h1 c6c5 h1g2 e3e4 g2g1 e4e6 a2a4 e6e8 g1h2 e8d8 h2g1 g8h7 c4d6 c7d6,Generated,A00
True,80,draw,2093,1722,g1f3 e7e5 b1c3 g7g5 e2e4 g8e7 d2d4 b8c6 c1g5 c6d4 g5e7 a8b8 e7d8 e8d8 d1d4 d7d5 e4d5 e5d4 f1d3 f8b4 e1g1 h7h6 f3d4 c8e6 a1e1 b4c3 e1d1 c3d4 d1a1 d4b2 f1c1 b2c1 d5e6 c1f4 e6f7 f4e5 f7f8r d8d7 f8h8 c7c6 d3b5 b8h8 a1e1 c6b5 a2a3 e5h2 g1f1 h2g3 a3a4 g3f2 f1f2 d7c7 a4b5 h8e8 c2c3 c7c8 e1e8 c8d7 e8e7 d7e7 f2g1 e7d7 c3c4 a7a5 c4c5 d7c8 g1h2 c8b8 c5c6 b7c6 b5c6 h6h5 c6c7 b8c7 h2h1 c7c8 g2g3 a5a4 h1g1 h5h4,Generated,A00
True,80,draw,1326,1285,d2d4 d7d5 b1c3 b8d7 g1f3 e7e5 f3e5 d7b8 f2f3 b8c6 e5f7 e8f7 e2e4 d5e4 f1d3 e4d3 c2d3 g8f6 h1g1 f7g8 c1e3 b7b5 d1c2 c6d4 e3d4 c8g4 f3g4 f6d5 c3d5 d8d5 d4g7 d5g2 g1g2 g8g7 e1c1 f8b4 d3d4 h8e8 c2c7 g7h8 c1b1 b4e7 c7f4 e7c5 g2g3 b5b4 f4e3 e8e3 d1f1 e3g3 h2g3 h8g7 f1f5 g7g8 g4g5 a8f8 d4c5 f8e8 f5f2 e8b8 b2b3 a7a6 f2e2 b8d8 e2c2 d8a8 c2c1 a8e8 c1g1 e8e2 g1e1 e2a2 e1c1 h7h6 c1c2 a2c2 b1c2 g8g7 c2b1 h6g5,Generated,A00
True,80,draw,1932,1499,b1c3 b8c6 h2h4 g8f6 g1f3 d7d5 d2d4 e7e5 d4e5 c6e5 d1d5 b7b6 f3e5 f6d5 c3d5 d8d5 e5f7 e8f7 c1f4 f7g8 f4c7 d5g2 f1g2 c8f5 b2b4 f8b4 e1f1 b4f8 c7b6 f5c2 g2a8 f8c5 e2e4 a7b6 f1g1 c2e4 a8b7 e4g2 b7g2 h7h6 g2d5 g8h7 d5b3 b6b5 a1f1 h8e8 b3e6 e8e6 f1e1 e6e1 g1h2 e1h1 h2g3 c5f2 g3f2 h1h2 f2g1 h2a2 g1h1 a2f2 h1g1 f2c2 h4h5 c2c7 g1f1 g7g5 f1g2 h7g8 g2h1 c7d7 h1g2 d7d1 g2h3 d1d2 h3g3 b5b4 g3h3 d2a2 h3g3 a2c2,Generated,A00
True,41,white,1487,2124,e2e3 g8f6 g1f3 e7e5 f3e5 d7d5 e5f7 b8d7 f7h8 f8d6 d2d4 e8f8 b1d2 d6h2 h8f7 h2d6 f7d6 c7d6 e3e4 d5e4 d2e4 f6e4 c1e3 d6d5 h1h7 e4f2 e1f2 d8f6 f2e1 f6f2 e1f2 d7c5 h7g7 c8f5 d4c5 f5c2 d1d5 c2d3 e3g5 a8b8 d5g8,Generated,A00
True,65,white,1955,1291,g1f3 e7e5 b1c3 g8e7 d2d4 e5d4 f3d4 b8c6 d4c6 d7c6 a2a4 c8e6 d1d5 d8d5 e2e3 f7f6 c3d5 e6d5 c1d2 c6c5 d2c3 f6f5 c3g7 d5c6 f1d3 c6d5 e1e2 f8g7 a4a5 d5g2 h1g1 g7b2 e3e4 b2a1 e4f5 e7f5 g1g2 a1b2 e2d2 h8g8 g2g8 e8f7 g8a8 f7g7 d2d1 c5c4 a8a7 b7b6 d3f5 g7g8 a7c7 h7h5 f5d3 b2d4 d3c4 g8f8 a5b6 f8e8 c7f7 d4e3 f2e3 e8d8 b6b7 h5h4 b7b8r,Generated,A00
True,80,draw,1578,1704,d2d4 b8c6 b1c3 g8f6 a2a4 e7e5 c1f4 e5f4 a4a5 c6d4 g1f3 d4e2 e1e2 b7b5 c3b5 c8a6 f3e5 f8c5 e5d7 d8d7 h2h3 f6d5 d1d5 d7d5 a1b1 c5f2 h1g1 a6b5 e2f2 e8g8 b1d1 b5f1 d1f1 d5e5 f1b1 f8d8 b1a1 e5a5 a1e1 a5f5 e1b1 f5h3 b1d1 h3c3 g1e1 d8d1 f2g1 d1e1 g1h2 c3c2 b2b3 e1e2 h2h1 c2b3 h1g1 b3d5 g1f1 e2g2 f1e1 d5e5 e1f1 e5d4 f1g2 f4f3 g2f1 f3f2 f1g2 d4a4 g2h2 f2f1b h2g1 f1c4 g1h2 a8e8 h2g1 a4b5 g1g2 b5b6 g2h3 h7h6,Generated,A00
True,80,draw,1255,1956,g1f3 d7d5 e2e4 g8f6 b1c3 d5e4 c3e4 b8c6 f1c4 e7e5 f3e5 d8d2 e1d2 f6e4 d2e2 e4f2 e2f2 f8d6 d1d6 c8g4 e5g4 c7d6 c1e3 e8g8 e3a7 f8b8 a7d4 a8a2 d4g7 g8g7 c4a2 c6d4 a2c4 d4c2 a1c1 b8d8 c4f7 d6d5 g4e5 c2d4 f7g8 d8g8 f2g1 g8d8 h2h3 d8g8 c1d1 g8e8 d1d4 g7h8 d4d1 e8e5 d1d5 e5d5 b2b3 d5d1 g1h2 h8g8 h1g1 d1d7 b3b4 d7d5 g1c1 d5d1 c1d1 h7h6 h2h1 b7b5 d1d5 h6h5 d5h5 g8g7 h5b5 g7h8 b5b8 h8h7 b8b7 h7g8 b7e7 g8h8,Generated,A00
True,80,draw,1870,1655,a2a3 g8f6 g1f3 d7d5 b1c3 b8d7 c3d5 e7e5 d2d4 f8d6 f3e5 d7e5 d4e5 f6d5 d1d4 b7b6 d4d5 b6b5 d5b7 c8b7 c1e3 e8e7 e3a7 b7g2 e5d6 e7d6 e2e4 g2h1 f1g2 d6d7 a7e3 d8f6 g2f3 h1f3 b2b3 f3e4 e1c1 f6d4 c1b1 a8a3 b3b4 a3e3 d1d4 d7c8 h2h4 e4c2 b1c2 e3e2 c2d3 e2f2 d4d7 c8d7 d3e3 d7c8 h4h5 h8e8 e3d4 f2e2 d4d5 e2g2 d5c6 h7h6 c6c5 c8b7 c5b5 e8e2 b5a4 b7a8 a4a3 a8b7 b4b5 e2c2 a3a4 g2g1 a4a3 g1e1 a3b3 b7b8 b3c2 e1f1,Generated,A00
True,53,white,1324,1947,d2d4 e7e5 b1c3 g8f6 d4e5 d7d6 e5d6 d8d6 e2e4 b8c6 d1d2 d6h2 g1e2 h2h1 d2d6 f8d6 e2d4 h1f1 e1d2 f1c1 a1c1 f6e4 d2d1 e4c3 d1d2 e8g8 d2c3 c8f5 d4c6 a8d8 c6d8 f8d8 c3d2 d6g3 d2c3 f5c2 f2g3 c2d3 c3b3 d3f5 c1d1 d8d2 d1f1 d2b2 b3b2 f5c2 f1g1 c2g6 b2a1 g6d3 g1e1 a7a5 e1e8,Generated,A00
True,49,white,1232,1978,g1f3 d7d5 e2e4 c8f5 e4f5 g8f6 b1c3 b8d7 d2d4 e7e5 d4e5 f8c5 d1d5 c5f2 e1d2 d7e5 f1e2 e5f3 e2f3 e8g8 h1d1 f2d4 d5d4 a7a6 d4d8 a8b8 d8b8 h7h5 b8b7 f6d5 b7d5 g8h8 d5f7 h5h4 f7f8 h8h7 d2e1 g7g5 f8f7 h7h6 f7f6 h6h7 c1g5 a6a5 g5h4 c7c5 f6f7 h7h8 d1d8,Generated,A00
True,80,draw,2106,1618,d2d4 d7d6 g1f3 e7e5 d4e5 g8f6 d1d6 f8d6 b1c3 d6e5 f3e5 e8g8 e5f7 g8f7 e2e3 f7g8 f1b5 c8g4 c3e4 f8e8 e4f6 d8f6 b5e8 f6b2 c1b2 a7a6 b2g7 b8c6 e1g1 a8e8 e3e4 e8e4 g7c3 g4f5 a1e1 c6e5 e1e4 f5g4 f2f4 g4f5 e4e5 f5e4 e5b5 a6b5 c3e5 e4c2 f1e1 c2d3 e1a1 b5b4 f4f5 d3e4 e5h8 e4g2 h8e5 g2d5 e5c7 b4b3 a2a3 b3b2 c7f4 h7h6 f5f6 b2a1q f4c1 a1a3 c1h6 d5e4 f6f7 g8f7 h6d2 f7g7 h2h4 a3d3 d2b4 d3d6 b4a3 g7g6 a3c5 g6h7,Generated,A00
True,80,draw,1558,2049,b1c3 d7d5 e2e4 d5e4 c3e4 b8d7 g1f3 d7f6 d2d3 c8d7 f3d4 e7e5 d1g4 f6e4 f1e2 e5d4 g4e4 g8e7 e4d4 d7c6 d4d8 a8d8 e2f3 d8d3 e1g1 d3f3 c1d2 e7d5 d2f4 f3f4 f1e1 f8e7 a1b1 e8g8 b1d1 e7f6 a2a3 f6b2 h2h3 b2a3 d1d3 f4f2 d3d5 c6d5 g2g4 a3c5 e1f1 f2c2 f1f2 c2f2 g4g5 f2c2 g1f1 c2f2 f1e1 f2d2 e1d2 f8c8 d2e1 h7h6 e1d1 c8a8 g5h6 a7a6 h6g7 g8g7 d1c2 a8f8 c2d1 f8d8 d1e1 g7g8 e1d1 d8e8 d1d2 c5e3 d2d1 e8e4 d1e1 d5e6,Generated,A00
True,80,draw,1915,1799,e2e4 b8c6 g1f3 d7d5 e4d5 d8d5 f1d3 d5a2 d3h7 a2b1 a1a7 a8a7 d2d4 h8h7 d1d3 b1b2 c1b2 g8f6 e1g1 e7e5 f3e5 h7h2 g2g3 c6d4 g1h2 d4c2 g3g4 f6g4 h2h1 g4e5 d3d5 c2e3 d5e5 c8e6 f2e3 a7a3 b2a3 f8a3 e5e6 e8f8 f1d1 f7e6 h1g1 f8g8 e3e4 a3b4 d1d6 e6e5 d6d5 b7b6 d5e5 b6b5 e5d5 b4e7 d5b5 e7c5 g1h2 g7g5 b5b7 g5g4 h2g2 c5e3 b7b1 c7c5 b1e1 g4g3 e4e5 e3d4 e1d1 d4e5 g2f3 e5g7 d1d8 g8h7 d8d7 h7g8 d7d1 c5c4 f3g3 g7e5,Generated,A00
True,80,draw,1711,1686,g1f3 d7d5 b1c3 a7a6 d2d4 g8f6 c1e3 b8d7 e3f4 e7e5 f4e5 d7e5 c3d5 c8f5 d4e5 d8d5 e5f6 g7f6 d1d5 f8c5 d5b7 f5c2 b7c7 c5f2 e1f2 c2f5 e2e4 f5e4 f2g1 e8f8 f1a6 e4f3 c7c4 f3g2 g1g2 f8g7 h2h3 g7g8 c4d5 h7h6 d5a8 g8h7 a8h8 h7g6 h8f6 g6f6 a1f1 f6g6 f1f7 g6g5 a6d3 g5h5 g2g1 h5g5 f7g7 g5h4 g7a7 h4g5 h3h4 g5f6 a7c7 f6e6 c7c6 e6d7 c6c7 d7d8 h4h5 d8e8 g1g2 e8d8 h1d1 d8c7 d3c4 c7b8 a2a4 b8a7 d1d2 a7b7 g2h2 b7a7,Generated,A00
True,80,draw,1875,1312,f2f3 b8c6 b1c3 e7e5 d2d3 g8f6 e2e4 f8b4 c1d2 e8g8 g1e2 d7d5 d2h6 f6e4 f3e4 b4c3 b2c3 d5e4 h6f4 e4d3 d1d3 g7g5 d3d8 g5f4 d8c7 c8h3 g2h3 a8e8 c7b7 a7a6 e2f4 c6d4 b7a6 e5f4 f1e2 g8h8 c3d4 h7h6 a6c6 e8b8 e1g1 h8g8 f1f4 b8a8 f4f7 f8f7 e2f3 a8a2 c6h6 f7f3 a1a2 f3h3 h6d2 h3g3 d2g2 g3g7 g2g3 g7g5 a2a6 g8g7 a6d6 g7g8 d6c6 g5g3 g1f1 g3g6 c6g6 g8h8 f1g2 h8h7 g6g8 h7g8 d4d5 g8h7 h2h4 h7g8 g2h1 g8g7 h1g1 g7h7,Generated,A00
True,80,draw,1228,1343,b1c3 g8f6 d2d4 b8c6 e2e4 f6d5 c3d5 c6d4 d5e7 e8e7 g1f3 d4c2 e1d2 d7d5 d2c2 d5d4 f3d4 d8d4 d1d4 c8e6 d4g7 f8g7 f1d3 g7f8 c2b1 e7d7 c1d2 e6a2 b1c1 f8b4 d2e3 d7c8 e3a7 a2d5 a7e3 a8a1 c1c2 a1a2 h1d1 b4d6 c2c3 d5e4 d3e4 d6h2 e4h7 h2d6 h7d3 a2b2 e3d4 d6e7 d1e1 b2f2 d4f2 e7f6 c3d2 h8d8 e1e4 d8d3 d2c1 c8b8 f2a7 b8a7 e4d4 d3d2 d4d5 d2d5 g2g3 a7b8 c1c2 d5b5 c2c1 b5g5 c1b1 g5g4 b1c2 g4g3 c2d1 g3f3 d1d2 f3f5,Generated,A00
True,42,black,2152,1430,e2e4 e7e5 b1c3 g8e7 g1e2 d7d5 d2d3 e7c6 c3d5 b8d7 h2h3 c6d4 e2d4 f8d6 d1f3 e8f8 c1g5 d8g5 f3e2 e5d4 d5c7 d6c7 e2e3 d4e3 d3d4 e3f2 e1f2 f8g8 f1b5 g5g2 f2e1 g2h1 e1f2 h1e4 b5c4 c7d8 f2f1 e4c2 c4d5 d8h4 d5b7 c2f2,Generated,A00
True,80,draw,1793,1308,b1c3 b8c6 g1f3 c6b8 d2d3 b8c6 e2e3 e7e6 c3e2 d7d5 c1d2 e6e5 f3e5 c6e5 e2c3 e5d3 e1e2 d3b2 c3d5 b2d1 e2d1 d8d5 e3e4 g8f6 e4d5 c8e6 d2c3 a8c8 d5e6 f8c5 c3f6 c5f2 e6f7 e8f7 f6g7 f7g7 a1b1 h8e8 h2h4 f2h4 b1b7 h4g3 b7c7 g3c7 d1c1 e8e2 f1e2 g7f6 h1h7 c7e5 h7a7 c8c6 a7b7 e5d6 a2a4 d6e5 e2d3 c6c2 d3c2 f6g5 c2b3 e5c3 b7d7 g5h6 a4a5 c3d4 c1b1 d4b6 a5b6 h6g5 d7f7 g5g6 f7d7 g6h5 b6b7 h5h6 g2g3 h6g5 b7b8b g5h6,Generated,A00
True,80,draw,1686,1403,e2e4 e7e5 g1e2 g8f6 b1c3 b8c6 d2d4 f6e4 f2f3 c6d4 d1d4 e4c3 d4c3 d7d5 c1d2 f8b4 c3e5 d8e7 e5c7 e7d8 c7c8 b4d2 e1d1 e8g8 c8e6 d8c7 a2a4 d2b4 e6d5 b4c5 d5f7 c7f7 e2f4 f7b3 f1d3 b3d3 d1e1 d3c2 a1b1 f8f4 b1a1 b7b6 h1g1 f4a4 a1d1 c2g2 g1g2 c5d6 d1d6 a4f4 d6b6 f4f3 g2g7 g8h8 g7a7 f3d3 a7a8 d3d8 b6a6 d8c8 h2h3 c8a8 a6d6 a8d8 d6d8 h8g7 d8c8 h7h6 c8f8 h6h5 f8h8 h5h4 h8h7 g7h7 e1f1 h7g8 f1f2 g8h8 f2g1 h8g8,Generated,A00
True,80,draw,1777,1495,d2d4 e7e5 b1c3 e5d4 d1d4 g8f6 d4f6 h7h5 e2e4 d7d6 f6g7 b8c6 g1f3 f8g7 e4e5 g7e5 c1e3 c8f5 e3a7 c6a7 f1e2 e5h2 h1h2 a7b5 c3b5 e8g8 e2c4 a8a2 g2g3 a2b2 h2h4 d8c8 h4h5 f5c2 c4f7 g8g7 f7c4 f8h8 b5d6 c7d6 h5g5 g7f8 c4d5 c2e4 d5b7 b2b7 a1a8 e4f3 a8c8 f8f7 c8a8 f3d5 g5d5 h8a8 e1f1 f7f8 d5d1 f8g7 d1d6 b7f7 d6d8 a8a2 f1g1 a2f2 d8d1 f7f6 g3g4 g7g8 d1e1 f6c6 e1b1 f2c2 b1b8 g8g7 b8h8 c2h2 g1h2 g7h8 h2h1 c6d6,Generated,A00
True,80,draw,1824,1409,d2d4 b7b6 c1f4 e7e5 f4e5 g8f6 g1f3 d7d5 b1d2 b8d7 e5f6 h8g8 f6d8 f8b4 e2e4 d5e4 f3e5 b4d2 e1d2 d7e5 d8c7 c8f5 c7e5 g7g5 d2e1 e8e7 f1d3 e7f8 d3e4 f5e4 d1d3 e4g2 d3e3 b6b5 e3g5 g8g5 e1d2 g2h1 a1f1 h1f3 d2e1 g5e5 d4e5 f8g7 e5e6 g7g8 f1g1 g8h8 e6f7 b5b4 f7f8b a8f8 h2h3 f8d8 g1g5 d8c8 g5g7 f3d5 e1f1 h8g7 f1g1 c8c2 b2b3 d5b3 g1g2 b3a2 g2h2 a2d5 h2g3 d5c6 f2f4 g7g8 h3h4 c2b2 g3h3 c6e4 h4h5 b2f2 f4f5 e4b1,Generated,A00
True,80,draw,1450,2017,b2b4 g8f6 b1c3 d7d5 e2e4 f6e4 c3e4 b8c6 f1d3 e7e5 f2f3 f8b4 e1f1 d5e4 f3e4 e8g8 a2a3 d8d3 g1e2 d3e2 f1e2 b4d2 e2d2 c8d7 d1g4 a8e8 d2c3 a7a5 c3b2 d7f5 g4f5 e8e7 f5e5 e7e5 h1e1 c6a7 h2h4 e5e4 c1e3 e4e3 e1f1 a7b5 a1d1 e3e2 f1f7 e2g2 f7c7 b5a3 c7b7 g2c2 b2a1 a3c4 b7g7 g8h8 g7h7 h8h7 d1c1 f8d8 c1c2 h7g8 c2e2 c4e3 e2e3 d8d7 a1a2 d7d2 a2b1 g8g7 e3c3 d2d5 c3c7 d5d7 c7a7 d7a7 b1b2 a7c7 b2a1 c7b7 h4h5 b7b4,Generated,A00
True,80,draw,1779,1245,g1f3 e7e5 f3e5 g8e7 e5f7 e8f7 e2e4 b8c6 f1b5 d7d6 a2a4 c8e6 b5c6 e7c6 e1g1 d6d5 b1c3 d5e4 c3e4 d8d2 e4d2 f8d6 d2b1 a8d8 d1d6 f7g8 h2h4 d8d6 b1c3 c6d4 c1e3 d6d7 e3d4 d7d4 h4h5 h7h6 a1d1 g8f8 f1e1 d4a4 d1d5 a4g4 d5d2 f8g8 d2d3 g4g5 e1e6 g5h5 d3g3 h5a5 g3g7 g8g7 e6e1 h8e8 e1e5 e8e5 c3d5 e5d5 f2f4 a5b5 b2b4 d5c5 g1h2 b5b4 f4f5 c5c2 h2g1 c2g2 g1g2 g7g8 f5f6 b4b5 f6f7 g8f7 g2h1 b5b3 h1h2 f7g8 h2g2 b3b6,Generated,A00
True,35,white,2079,1694,g1f3 d7d5 d2d4 b8d7 b1c3 g8f6 c1e3 e7e5 c3d5 e5d4 d1d4 f8d6 d4f6 d8f6 f3g1 d6h2 a2a3 f6b2 g1f3 b2c2 h1h2 c2e4 e3f4 e4f3 g2f3 d7c5 f4c7 e8g8 h2h7 c8h3 h7h3 a8d8 c7d8 c5e4 d5e7,Generated,A00
True,80,draw,1337,2028,g1f3 f7f6 b1c3 b8c6 f3g1 e7e5 e2e4 g8e7 g1e2 c6b8 d2d4 d7d5 d4e5 f6e5 e4d5 b8c6 c1f4 e7d5 d1d5 e5f4 d5d8 e8d8 e2f4 f8d6 h2h4 c8d7 f1d3 d7e6 f4e6 d8e8 e6c7 e8f7 c7a8 h7h5 a8c7 c6d4 e1g1 d4b3 c2b3 d6c7 f1c1 f7g8 a2a3 c7b6 c3d5 b6e3 c1c5 e3f2 g1f1 f2e3 f1e2 g8f7 d5e3 f7g8 c5h5 a7a5 h5a5 h8h6 e2f1 h6g6 a5a7 g6c6 e3c4 c6c4 b3c4 b7b5 a7g7 g8g7 a1c1 g7h6 c1c2 b5b4 f1e2 b4a3 e2f1 h6h5 c2d2 h5h6 d3c2 a3b2,Generated,A00
True,80,draw,1257,1652,g1f3 b8c6 a2a4 d7d5 b1c3 c8f5 e2e4 e7e5 c3d5 d8d5 f3e5 f5e4 e5f7 d5f7 f1c4 e4g2 d2d3 g8f6 c4f7 e8d8 c1e3 f8b4 d1d2 f6d5 d2b4 h8e8 b4b6 c7b6 f7d5 g2d5 e1g1 e8g8 e3g5 d8e8 a4a5 c6a5 f1c1 a5c4 d3d4 e8f8 a1a7 c4b2 a7b7 b2c4 b7b6 c4b6 c1e1 a8e8 e1e8 f8f7 e8g8 b6d7 g5f6 f7g8 f6g7 d5e6 g1g2 g8g7 f2f3 g7f7 h2h3 d7e5 d4e5 e6h3 g2h3 f7g7 h3h2 g7h8 c2c4 h8g7 h2h1 h7h6 c4c5 g7h7 h1h2 h7g8 h2h1 g8f7 e5e6 f7e6,Generated,A00
True,65,white,1929,1979,e2e4 b8c6 g1e2 d7d5 b1c3 e7e5 e4d5 c6d4 e2d4 d8d5 f1b5 d5c6 c3b1 c6b5 b1c3 g8e7 c3b5 c8h3 b5c7 e8d7 c7a8 h3f5 a2a3 f5c2 f2f4 e5f4 d4c2 d7c8 a3a4 c8b8 d2d4 h7h6 a8c7 f4f3 h1g1 e7f5 c1g5 b8c7 g2f3 h6g5 g1g5 c7b8 g5g7 f5g7 a4a5 h8h2 d4d5 h2c2 e1f1 c2b2 a1b1 g7f5 d1e2 f8g7 e2b2 f5d6 f1g1 g7e5 b2e5 b8a8 e5f6 a8b8 f6d6 b8c8 b1c1,Generated,A00
True,31,white,1555,1413,h2h3 h7h5 e2e4 g8f6 f1a6 f6e4 b1c3 b7a6 d1h5 e4f2 h5h8 f2h3 g1h3 e7e5 h3f2 d7d5 h8g7 b8d7 c3d5 f8c5 d5c7 d8c7 f2d3 e5e4 d3c5 c8b7 b2b4 d7e5 g7e5 e8d8 h1h8,Generated,A00
True,56,black,1320,1897,g1f3 e7e5 e2e4 g8f6 f3e5 f6e4 e5d7 d8d7 f1d3 e4d2 d1d2 d7d3 c2d3 c8e6 e1g1 b8c6 d2f4 c6d8 b2b4 e6a2 a1a2 d8e6 a2a3 e6f4 a3a7 f8b4 a7b7 e8g8 f1e1 f4g2 b7c7 g2e1 b1d2 e1d3 d2e4 d3c1 c7c1 b4d2 e4d2 f8d8 c1e1 d8d2 e1f1 a8a2 f1a1 d2f2 a1d1 f2b2 d1d7 b2g2 g1f1 g2d2 d7b7 a2c2 f1g1 d2d1,Generated,A00
True,80,draw,1502,1629,g1f3 g8f6 b1c3 b8c6 f3e5 d7d5 e5f7 c8d7 f7d8 a8d8 c3d5 e7e6 d2d4 c6d4 e1d2 f6d5 e2e4 d4c2 e4d5 f8d6 d5e6 h7h6 e6d7 d8d7 f1c4 c2d4 c4b3 d6h2 b3e6 d7d5 h1h2 d5d7 d1b3 d7d8 b3b7 d8d6 b7a7 d6e6 a7d4 e8g8 h2h3 e6e2 d2d3 f8f2 h3h6 f2g2 c1e3 e2b2 h6e6 b2d2 e3d2 g2d2 d3e4 d2g2 e4e3 g2b2 e6e5 b2g2 d4a4 g2a2 a4d4 a2b2 a1a8 b2b8 d4e4 b8e8 a8e8 g8f7 e3d2 c7c5 e5c5 g7g5 c5c4 f7f6 d2e3 f6f7 e3d2 g5g4 e8e7 f7f6,Generated,A00
True,80,draw,1853,1795,g1f3 d7d5 d2d4 b8d7 b1c3 e7e5 d4e5 b7b6 c3d5 g8f6 d5b6 c7b6 c1g5 d7e5 g5f6 g7f6 e2e4 c8e6 f1d3 d8d3 d1d3 e5f3 d3f3 f8c5 a1d1 e6a2 e1g1 a2c4 f3c3 c4f1 d1f1 e8g8 c3c5 b6c5 f1e1 a8d8 e4e5 h7h6 e5e6 f6f5 e6e7 c5c4 e7d8r a7a6 d8d5 f5f4 d5d8 g8g7 d8d7 f8e8 e1e8 a6a5 d7f7 g7g6 f7e7 f4f3 h2h3 f3g2 g1g2 g6h5 e7b7 h5h4 e8h8 c4c3 b7d7 h4h5 h8a8 c3b2 a8e8 b2b1b g2g1 b1c2 e8e6 c2b3 d7d4 b3d5 e6h6 h5h6 d4b4 a5b4,Generated,A00
True,80,draw,2120,1841,g1f3 f7f6 h1g1 a7a5 b1c3 d7d5 e2e4 d5e4 d2d3 d8d3 d1d3 b8c6 d3e4 e7e5 e4h7 g8e7 h7h8 e7f5 f3e5 c8e6 h8g7 f6e5 g7c7 e6c8 c7c6 b7c6 c1g5 f5h6 f1c4 h6f5 c4d3 c8d7 g5f6 d7e6 f2f3 a8a7 e1f1 e6a2 c3a2 c6c5 d3f5 c5c4 a2c3 f8d6 a1a5 a7d7 c3a4 d7c7 f6e5 c7e7 e5d6 e8f8 a4b6 f8g8 b6c4 e7f7 d6g3 f7f8 a5a6 f8f5 a6d6 f5f3 g2f3 g8f7 c4a5 f7g7 a5b3 g7h7 d6d7 h7h6 g1h1 h6g5 b3c5 g5g6 g3d6 g6g5 d6e7 g5h6 e7d6 h6g6,Generated,A00
True,80,draw,1582,1940,g1f3 e7e5 b1a3 g8e7 a3c4 d7d5 f3e5 d5c4 e5d3 b8c6 e2e4 c6b8 d1g4 d8d3 g4c8 d3d8 f1c4 e7c8 d2d4 c8d6 c4f7 d6f7 c1e3 b8d7 e1f1 f8c5 d4c5 e8g8 f1g1 g7g5 e3g5 d8g5 c5c6 f7d6 a2a3 f8f2 g1f2 a8b8 c6b7 g5g2 f2g2 b8b7 h1d1 d6e4 g2g1 e4g5 d1d7 g5e6 d7h7 b7b2 h7f7 b2b8 a1d1 g8f7 h2h4 e6f4 c2c4 f7g7 d1a1 c7c5 h4h5 b8d8 h5h6 g7h6 a1e1 h6g7 e1d1 d8d1 g1h2 f4d5 h2g2 g7h8 c4d5 h8g8 d5d6 d1g1 g2h2 c5c4 a3a4 g1a1,Generated,A00
True,80,draw,2073,2007,d2d4 b7b5 b1c3 b8c6 c3b1 d7d5 e2e4 c6d4 d1d4 d5e4 d4g7 f8g7 g1f3 g8f6 b1c3 c8d7 c3b5 e4f3 g2f3 e7e5 b5c7 e8f8 c2c4 d8c7 f1d3 c7c4 d3c4 f6d5 c1f4 e5e4 f3e4 d5f4 h1f1 d7f5 a1d1 f5e4 f1h1 g7b2 c4f7 e4h1 f7c4 h1e4 c4e6 f4e6 d1d5 f8g8 d5a5 a7a6 e1e2 b2a1 a5f5 e4f5 e2f1 e6c5 h2h3 a1d4 h3h4 a8e8 f1g2 d4e3 f2e3 e8e3 g2h2 e3e2 h2g1 a6a5 h4h5 e2a2 h5h6 a2g2 g1g2 c5d3 g2g3 d3b4 g3f2 b4d3 f2g2 f5e6 g2h2 d3e5,Generated,A00
